Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_804.jpg,0,1,0,0.3278275,99.69762,85.68517,1.32933,73.68732,-0.001585898
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_851.jpg,0,1,0,0.3468516,99.70091,85.69776,1.228883,73.69815,-0.003953174
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_891.jpg,0,1,0,0.4056824,99.70506,85.71216,1.138725,73.69891,-0.001083346
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_934.jpg,0,1,0,0.4693809,99.70989,85.72858,1.087706,73.74284,-0.0004295656
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_979.jpg,0,1,0,0.496245,99.71535,85.74699,1.073009,73.73101,-0.0008245563
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_026.jpg,0,1,0,0.5135736,99.72419,85.77721,1.086198,73.85871,0.0002537364
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_072.jpg,0,1,0,0.5668755,99.73067,85.79931,1.122189,73.87892,0.0001333343
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_118.jpg,0,1,0,0.6127073,99.73768,85.82322,1.182507,73.92514,-0.0008914362
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_166.jpg,0,1,0,0.626105,99.74854,85.86047,1.246232,73.8873,0.0003613251
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_212.jpg,0,1,0,0.656886,99.75594,85.88594,1.242279,73.76299,-0.0005939525
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_258.jpg,0,1,0,0.7064509,99.76374,85.91268,1.22584,73.74509,-0.0006678438
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_304.jpg,0,1,0,0.74019,99.77628,85.95538,1.197435,73.78748,-0.0009818672
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_349.jpg,0,1,0,0.7885864,99.78527,85.9859,1.198194,73.763,-0.0002435522
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_394.jpg,0,1,0,0.8294941,99.79453,86.01723,1.192396,73.76408,-0.000544572
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_440.jpg,0,1,0,0.8630415,99.80422,86.05019,1.200149,73.77367,-0.0003897398
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_487.jpg,0,1,0,0.9040146,99.81964,86.10255,1.221681,73.74106,-0.000510139
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_533.jpg,0,1,0,0.9344172,99.83031,86.13874,1.225384,73.6848,-0.0003559983
